Review_Title,Review_Text,Review_Location,Product,Length,Word_count,mean_word_length,score,sentiment
It really is super!,"['product', 'realli', 'fantast', 'found', 'non', 'irrit', 'dri', 'sensit', 'skin', 'gentli', 'exfoli', 'leav', 'skin', 'feel', 'amazingli', 'soft', 'smooth', 'dri', 'leav', 'feel', 'tight', 'either', 'experienc', 'exfoli', 'receiv', 'product', 'free', 'test', 'purpos']",Staffs,Daily Superfoliant,336,58,4.810344827586207,0.5106,1
I'd buy this product again,"['need', 'use', 'wet', 'hand', 'dri', 'sensit', 'skin', 'work', 'amazingli', 'skin', 'felt', 'soft', 'use', 'definit', 'recommend', 'product']",Brighton,Daily Superfoliant,193,37,4.243243243243243,0.6908,1
Daily Superfoliant,"['impress', 'product', 'receiv', 'complimentri', 'super', 'dayli', 'superfoli', 'dermalogica', 'partner', 'influenst', 'januari', 'sinc', 'test', 'product', 'realli', 'hard', 'first', 'time', 'use', 'notic', 'differ', 'smooth', 'soft', 'best', 'point', 'use', 'everi', 'day', 'daili', 'use', 'po', 'super', 'differ', 'never', 'use', 'scrub', 'powder', 'love', 'much', 'recommend', 'want', 'daili', 'good', 'exfoli', 'acrid', 'skin']",London,Daily Superfoliant,571,109,4.247706422018348,0.9674,1
Loveee it!,"['excit', 'tri', 'got', 'never', 'use', 'someth', 'like', 'heard', 'good', 'thing', 'kind', 'exfoli', 'use', 'made', 'skin', 'feel', 'soft', 'realli', 'harsh', 'leav', 'skin', 'feel', 'strip', 'everi', 'bit', 'moistur', 'gave', 'clean', 'feel', 'mind', 'smell', 'product', 'quit', 'pleasant', 'although', 'think', 'whilst', 'pour', 'hold', 'away', 'face', 'accident', 'inhal', 'dust', 'aha', 'use', 'cleans', 'gel', 'makeup', 'realli', 'clean', 'skin', 'build', 'tip', 'may', 'good', 'measur', 'use', 'right', 'anount', 'tend', 'face', 'add', 'bit', 'forehead', 'prefer', 'two', 'stage', 'amaz', 'though', 'receiv', 'product', 'free', 'test', 'realli', 'love']",London,Daily Superfoliant,849,173,3.913294797687861,0.9538,1
I would buy this product again!,"['fab', 'product', 'use', '2', '3', 'time', 'week', 'skin', 'never', 'smoother', 'use', 'conjunct', 'dermalogica', 'product', 'skin', 'clearest', 'brightest', 'year', 'would', 'defiantli', 'recommend', 'product']",Lincolnshire,Daily Superfoliant,280,53,4.30188679245283,0.8591,1
Perfect start,"['use', 'start', 'skincar', 'routin', 'never', 'use', 'anyth', 'like', 'find', 'help', 'skin', 'lot', 'notic', 'much', 'differ', 'skin', 'feel', 'like', 'go', 'stapl', 'skincar', 'routin', 'skin', 'feel', 'look', 'much', 'healthi', 'cleaner', 'bad', 'reaction', 'receiv', 'complimentari', 'influenst', 'voxbox']",U.K.,Daily Superfoliant,382,73,4.2465753424657535,-0.5139,0
Great product,"['would', 'recommend', 'dri', 'skin', 'great', 'make', 'feel', 'soft']",Edinburgh,Daily Superfoliant,73,14,4.285714285714286,0.765,1
Great exfoliant,"['dri', 'sensit', 'skin', 'love', 'product', 'use', 'everi', 'day', 'suggest', 'sensit', 'skin', 'make', 'skin', 'feel', 'realli', 'plump', 'get', 'rid', 'dri', 'flaki', 'patch', 'get', 'quit', 'often', 'thought', 'might', 'bit', 'faff', 'mix', 'water', 'use', 'shower', 'cleans', 'easi', 'pie', 'would', 'definit', 'buy', 'product', 'recommend', 'friend', 'receiv', 'product', 'free', 'tri', 'opinion']",Oxford,Daily Superfoliant,500,104,3.8173076923076925,0.9217,1
I won't be buying this again,"['impress', 'messi', 'like', 'applic']",Albuquerque NM,Daily Superfoliant,76,15,4.133333333333334,0.6597,1
I would buy this again and again,"['use', 'everi', 'day', 'pore', 'gotten', 'smaller', 'make', 'face', 'much', 'smoother', 'make', 'goe', 'lot', 'easier']",Pa.,Daily Superfoliant,122,26,3.730769230769231,0.4215,1
Soft & Smooth!,"['best', 'superfoli', 'ever', 'use', 'past', 'day', 'alreadi', 'see', 'chang', 'skin', 'moon', 'small', 'amount', 'goe', 'long', 'way', 'use', 'even', 'cleans', 'face', 'follow', 'use', 'dermalogica', 'smooth', 'cream', 'amaz', 'product', 'come', 'easili', 'resurfac', 'skin', 'beauti', 'face', 'feel', 'smooth', 'soft', 'use', 'definit', 'purchas', 'product', 'futur', 'product', 'scent', 'find', 'issu', 'must', 'maintain', 'healthi', 'youth', 'look', 'skin', 'especi', 'pollut', 'air', 'reciev', 'product', 'free', 'test', 'purpos']",London,Daily Superfoliant,688,126,4.468253968253968,0.8176,1
smoothed out my imperfections,"['use', 'product', 'along', 'pre', 'cleans', 'balm', 'special', 'cleans', 'gel', 'moisturis', 'think', 'call', 'skin', 'smooth', 'cream', 'made', 'skin', 'suuuuper', 'smooth', 'struggl', 'textur', 'larg', 'pore', 'nose', 'complaint', 'would', 'left', 'skin', 'quit', 'dri', 'moisturis', 'enough', 'counter', 'dryness']",Sheffield UK,Daily Superfoliant,347,62,4.612903225806452,0.128,1
I don't go a day without this.,"['keep', 'skin', 'smooth', 'pore', 'clean', 'confid']","Charlotte, NC.",Daily Superfoliant,56,10,4.7,0.4019,1
Really loved using this!,"['impress', 'use', 'love', 'use', 'powder', 'creat', 'scrub', 'ad', 'water', 'leav', 'skin', 'feel', 'silki', 'smooth']",Brighton,Daily Superfoliant,137,26,4.3076923076923075,0.7964,1
Smooth Skin - Amazing,"['use', 'product', 'consecut', '3', 'week', 'seen', 'drastic', 'chang', 'skin', 'never', 'known', 'product', 'show', 'result', 'quickli', 'one', 'skin', 'dull', 'quit', 'bit', 'textur', 'chin', 'nose', 'honestli', 'say', 'peopl', 'comment', 'skin', 'radiant', 'look', 'skin', 'feel', 'reviv', 'youth', 'glow', 'back']","Birmingham, UK",Daily Superfoliant,385,78,3.948717948717949,0.1027,1
"A quick and easy way to smooth, bright skin","['love', 'product', 'begin', 'took', 'coupl', 'night', 'get', 'use', 'strang', 'textur', 'quit', 'gritti', 'soon', 'got', 'use', 'result', 'fantast', 'keep', 'dull', 'skin', 'bay', 'leav', 'skin', 'feel', 'super', 'smooth']",Scotland,Daily Superfoliant,235,46,4.130434782608695,0.7506,1
Loved it,"['love', 'product', 'left', 'skin', 'feel', 'smooth']",Cardiff,Daily Superfoliant,50,9,4.666666666666667,0.6369,1
Love it,"['aunt', 'bought', 'notic', 'differ', 'skin', '2', 'use', 'bought', 'love', 'make', 'skin', 'smooth', 'glow']","La Puenta, Ca",Daily Superfoliant,140,29,3.8620689655172415,0.6369,1
Changed my skin for the better,"['result', 'instant', 'excel', 'skin', 'immedi', 'much', 'smoother', 'first', 'use', 'continu', 'improv', 'qualiti', 'longer', 'use', 'product', 'appear', 'black', 'head', 'clog', 'look', 'pore', 'realli', 'reduc', 'improv', 'particularli', 'visibl', 'around', 'nose', 'normal', 'issu', 'find', 'long', 'stringent', 'use', 'plenti', 'hydrat', 'serum', 'moisturis', 'exfoli', 'caus', 'skin', 'dri', 'lead', 'eczema', 'breakout', 'thu', 'far', 'although', 'find', 'breakout', 'spot', 'around', 'chin', 'forehead', 'tri', 'use', 'daili', 'common', 'side', 'effect', 'exfoli', 'sure', 'whether', 'vigor', 'massag', 'whether', 'skin', 'sensit', 'daili', 'exfoli', 'howev', 'reduc', 'usag', 'everi', 'second', 'day', 'clear', 'problem', 'nice', 'use', 'freshli', 'cleans', 'skin', 'care', 'tip', 'small', 'amount', 'charcoal', 'colour', 'powder', 'wet', 'hand', 'rub', 'togeth', 'mix', 'powder', 'slightli', 'foami', 'past', 'massag', 'circular', 'motion', 'face', 'avoid', 'eye', 'area', 'approxim', 'minut', 'finish', 'rins', 'warm', 'water', 'pat', 'dri', 'definit', 'repurchas', 'run', 'ever', 'last', 'age', 'especi', 'concern', 'effect', 'pollut', 'skin', 'given', 'live', 'busi', 'citi', 'centr', 'daili', 'superfoli', 'absolut', 'win', 'receiv', 'product', 'complimentari', 'influenst', 'howev', 'opinion', 'entir']",Glasgow,Daily Superfoliant,1580,283,4.586572438162544,0.9584,1
Leaves skin soft,"['skin', 'left', 'soft', 'love', 'product', 'buy']",Southampton,Daily Superfoliant,74,16,3.6875,0.6369,1
I love this product!,"['use', 'product', 'everi', 'morn', 'say', 'leav', 'skin', 'smooth', 'love']","Fairmont, WV",Daily Superfoliant,93,19,3.9473684210526314,0.6369,1
Nice new product,"['bit', 'sceptic', 'receiv', 'product', 'came', 'areound', 'test', 'realli', 'easi', 'cool', 'use', 'everi', 'day', 'shower', 'pore', 'littl', 'pit', 'hand', 'mix', 'water', 'love']",Kent,Daily Superfoliant,208,46,3.5434782608695654,0.8271,1
Amazing,"['great', 'everyday', 'exfoli', 'appli', 'instruct', 'packag', 'work', 'perfectli', 'gentl', 'leav', 'skin', 'feel', 'soft', 'rejuven', 'use', 'everi', 'day', 'winter', 'sinc', 'skin', 'sensibl', 'dri', 'weather', 'got', 'product', 'free', 'courtesi', 'influenst', 'happi', 'discov']",UK,Daily Superfoliant,352,63,4.603174603174603,0.8126,1
"So Far, So Good","['use', 'product', 'exfoli', 'littl', 'far', 'good', 'use', 'everi', '2', '3', 'day', 'immedi', 'help', 'small', 'blemish', 'lower', 'chin', 'area']",South Texas,Daily Superfoliant,146,27,4.444444444444445,0.5267,1
Amazing Product,"['product', 'amaz', 'use', 'first', 'time', 'fell', 'love', 'dark', 'powder', 'use', 'cleans', 'face', 'put', 'small', 'dose', 'wet', 'hand', 'pass', 'face', 'soft', 'skin', 'love']",Cardiff,Daily Superfoliant,273,60,3.566666666666667,0.9118,1
Good product,"['product', 'great', 'oili', 'skin', 'mine', 'dri', 'combo', 'gave', 'boyfriend', 'love', 'love', 'product', 'sister', 'microfoli', 'powder', 'decid', 'tri', 'one', 'bit', 'dri', 'howev', 'notic', 'decent', 'differ', 'tight', 'skin', 'product', 'awesom', 'though', 'light', 'weight', 'wonder', 'outdoorsi', 'peopl', 'like', 'us', 'hike', 'especi', 'littl', 'goe', 'long', 'way']",Medford Oregon,Daily Superfoliant,438,83,4.289156626506024,0.9432,1
Possibly a new staple,"['use', 'product', 'doubl', 'cleans', 'moisturis', 'toner', 'oil', 'realli', 'gentl', 'exfoli', 'left', 'skin', 'fell', 'ultra', 'clean', 'purifi', 'enjoy', 'power', 'past', 'consist', 'felt', 'harsh', 'sensit', 'skin', 'reviv', 'product', 'complimentari', 'test', 'would', 'consid', 'buy']",London,Daily Superfoliant,331,56,4.928571428571429,0.4588,1
Absolute favorite step in my skin care routine,"['extrememli', 'sensit', 'skin', 'product', 'irrit', 'soft', 'smooth', 'use', 'residu', 'left', 'skin', 'much', 'scent', 'face', 'visibl', 'healthier', 'sinc', 'first', 'get', 'product', 'trial', 'size', 'month', 'ago', 'continu', 'keep', 'buy', 'run', 'catch', 'pricey', 'definit', 'worth', 'tri']",New york,Daily Superfoliant,348,69,4.057971014492754,0.2263,1
I would 100% buy this product,"['want', 'realli', 'clear', 'soft', 'skin', 'look', 'daili', 'superfoli', 'need', 'life', 'charcoal', 'formula', 'melt', 'soft', 'past', 'gentli', 'exfoli', 'skin', 'use', 'face', 'feel', 'like', 'babi', 'bum', 'makeup', 'look', 'smooth', 'sensit', 'skin', 'use', 'everi', 'day', 'may', 'irrit', 'face', 'also', 'open', 'realli', 'big', 'care', 'pour', 'product', 'hand', 'got', 'product', 'free', 'review', 'would', 'definit', 'purchas']",London,Daily Superfoliant,517,98,4.285714285714286,0.9337,1
Smells but great!,"['first', 'time', 'appli', 'face', 'start', 'look', 'around', 'kid', 'cloth', 'think', 'one', 'may', 'accid', 'nope', 'product', 'smell', 'like', 'ur', 'ine', 'care', 'though', 'work', 'great', 'keep', 'breakout', 'away', 'face', 'smooth', 'start', 'trial', 'size', 'bought', 'full', 'size']","Madison, WI",Daily Superfoliant,312,59,4.305084745762712,0.7343,1
It's my favorite!,"['live', 'without', 'product', 'skin', 'never', 'clear', 'even', 'soft', 'smooth', 'must']",Minneapolis,Daily Superfoliant,115,22,4.2727272727272725,-0.2924,0
My new skin must have,"['lucki', 'enough', 'sent', 'daili', 'superfoli', 'tri', 'influenst', 'someon', 'love', 'exfoli', 'help', 'keep', 'skin', 'clear', 'realli', 'excit', 'tri', 'honestli', 'say', 'left', 'disappoint', 'super', 'fine', 'mill', 'powder', 'mix', 'half', 'teaspoon', 'palm', 'hand', 'water', 'make', 'smooth', 'medium', 'textur', 'past', 'gentli', 'rub', 'past', 'skin', 'circular', 'motion', 'found', 'caus', 'skin', 'irrit', 'happili', 'abl', 'use', 'daili', 'think', 'mixtur', 'enzym', 'aha', 'acid', 'charchol', 'perfect', 'combin', 'skin', 'care', 'need', 'skin', 'brighter', 'clearer', 'smoother', 'sinc', 'start', 'use', 'two', 'month', 'ago', 'order', 'replac', 'realli', 'imagin', 'skin', 'care', 'routin', 'without']",South coast,Daily Superfoliant,839,159,4.283018867924528,0.981,1
Would buy this again!,"['great', 'suit', 'combin', 'skin', 'type', 'cleans', 'face', 'perfectli', 'leav', 'feel', 'fresh', 'clean', 'smooth']",Birmingham,Daily Superfoliant,120,21,4.761904761904762,0.8442,1
Heaven sent,"['love', 'exfoli', 'harsh', 'skin', 'react', 'one', 'work', 'wonder', 'skin', 'use', 'nearli', '2', 'month', '1', 'breakout', 'one', 'amaz', 'feel', 'dri', 'use', 'iv', 'use', 'everi', 'night', 'special', 'cleans', 'gel', 'skin', 'best', 'continu', 'repurchas', 'product', 'love']",Birmingham,Daily Superfoliant,402,77,4.233766233766234,0.9246,1
Absolutely adored it!,"['easi', 'use', 'gentl', 'even', 'soft', 'skin', 'perfect', 'finish', 'new', 'dermalogica', 'base', 'skincar', 'routin', 'abras', 'like', 'exfoli', 'often', 'got', 'rather', 'raw', 'patch', 'skin', 'receiv', 'product', 'complimentari', 'review', 'purpos']",Leicestershire,Daily Superfoliant,258,45,4.7555555555555555,0.7351,1
Would repurchase this product!,"['never', 'seen', 'anyth', 'quit', 'like', 'product', 'absolut', 'love']",Leeds,Daily Superfoliant,75,12,5.333333333333333,0.7717,1
not worth $,"['open', 'small', 'bottl', 'extrem', 'confus', 'first', 'go', 'suppos', 'use', 'product', 'either', 'receiv', 'bottl', 'liter', 'half', 'empti', 'come', 'realli', 'sure', 'first', 'time', 'ever', 'tri', 'dermalogica', 'regardless', 'packag', 'dust', 'come', 'super', 'quick', 'tell', 'much', 'mix', 'water', 'creat', 'past', 'even', 'though', 'feel', 'like', 'got', 'deep', 'pore', 'clean', 'say', 'product', 'sooth', 'non', 'irrit', 'face', 'dri', 'afterward', 'tini', 'sting', 'sensat', 'skin', 'felt', 'smooth', 'afterward', 'lessen', 'look', 'pore', 'sadli']","boston, ma",Daily Superfoliant,705,131,4.3893129770992365,0.886,1
Made my skin feel softer and smoother,"['realiz', 'anti', 'age', 'product', 'also', 'great', 'young', 'skin', 'bit', 'skeptic', 'first', 'read', 'power', 'exfoli', 'decid', 'use', 'everi', 'day', 'oppos', 'everi', 'day', 'recommend', 'powder', 'like', 'textur', 'actual', 'easier', 'use', 'expect', 'spread', 'nice', 'across', 'face', 'mix', 'warm', 'water', 'difficulti', 'found', 'make', 'sure', 'product', 'face', 'graini', 'powder', 'sometim', 'got', 'caught', 'problem', 'soon', 'solv', 'use', 'wipe', 'skin', 'felt', 'much', 'softer', 'use', 'week', 'certainli', 'go', 'key', 'part', 'skincar', 'routin']",Bournemouth,Daily Superfoliant,678,130,4.223076923076923,0.9001,1
My new favourite skincare product,"['use', 'product', 'coupl', 'month', 'total', 'obsess', 'bought', 'ago', 'smaller', 'size', 'love', 'recent', 'sent', 'full', 'size', 'free', 'test', 'influenst', 'remind', 'amaz', 'realli', 'easi', 'use', 'leav', 'skin', 'soft', 'littl', 'goe', 'long', 'way', 'full', 'size', 'keep', 'go', 'would', '100', 'recommend']",Yorkshire,Daily Superfoliant,411,85,3.847058823529412,0.8402,1
Stinky,"['love', 'exfoli', 'sell', 'like', 'cat', 'pee', 'liter', 'gross', 'mix', 'water', 'soon', 'rub', 'face', 'overwhelm', 'smell', 'pee', 'like', 'purchas']",Nipomo ca,Daily Superfoliant,212,42,4.071428571428571,0.6597,1
didn't agree with my skin type,"['unfortun', 'much', 'love', 'product', 'receiv', 'dermalogica', 'voxbox', 'influenst', 'product', 'agre', 'skin', 'skin', 'type', 'oili', 'howev', 'super', 'sensit', 'put', 'skin', 'began', 'becom', 'hot', 'stingi', 'experienc', 'exfoli', 'may', 'alerg', 'someth', 'within', 'type', 'product', 'although', 'say', 'didnt', 'agre', 'skin', 'wash', 'product', 'skin', 'felt', 'amaz', 'next', 'day']",Northern Ireland,Daily Superfoliant,547,101,4.425742574257426,0.8442,1
Definitely would buy again!,"['use', 'product', 'month', 'made', 'real', 'differ', 'skin', 'skin', 'dri', 'prone', 'break', 'out', 'area', 'skin', 'smooth', 'hardli', 'breakout', 'definit', 'keep', 'use', 'also', 'rebuy', 'plu', 'smell', 'amaz']",London,Daily Superfoliant,290,57,4.105263157894737,0.0,0
Great skin refresher,"['feel', 'product', 'realli', 'scrub', 'skin', 'well', 'get', 'rid', 'dirt', 'excess', 'oil', 'smell', 'bit', 'odd', 'natur', 'ingredi', 'make', 'result', 'great', 'daili', 'face', 'wash', 'feel', 'regular', 'face', 'wash', 'especi', 'realli', 'massag']",London,Daily Superfoliant,307,62,3.967741935483871,0.3612,1
I'll never be without it now!,"['thought', 'initi', 'product', 'would', 'bit', 'gimmick', 'pain', 'use', 'end', 'use', 'daili', 'suggest', 'wrong', 'product', 'chang', 'skin', 'better', 'never', 'ever', 'without', 'gentl', 'skin', 'feel', 'amaz', 'use', 'skin', 'smoother', 'softer', 'ever', 'clear', 'skin', 'bump', 'suffer', 'product', 'littl', 'messi', 'use', 'took', 'get', 'use', 'need', 'littl', 'powder', 'mix', 'water', 'creat', 'past', 'massag', 'face', 'circular', 'motion', 'one', 'minut', 'usual', 'remov', 'muslin', 'cloth', 'hand', 'hot', 'water', 'honestli', 'feel', 'like', 'pamper', 'session', 'morn', 'find', 'use', 'daili', 'know', 'peopl', 'sensit', 'skin', 'may', 'need', 'use', 'everi', 'day', 'short', 'think', 'product', 'absolut', 'brilliant', 'never', 'without', 'product', 'receiv', 'free', 'influenst', 'test']",St Albans,Daily Superfoliant,1051,209,4.033492822966507,0.3395,1
Deffo a must-have for any skin type,"['great', 'product', 'skin', 'type', 'need', 'resurfac', 'constantli', 'funni', 'skin', 'textur', 'certain', 'day', 'sometim', 'food', 'sometim', 'pollut', 'lack', 'sleep', 'period', 'fine', 'powder', 'provid', 'retextur', 'effect', 'super', 'sensit', 'skin', 'requir', 'one', 'usag', 'two', 'day', 'normal', 'skin', 'great', 'daili', 'product', 'caus', 'light', 'tingl', 'sensat']",Walthamstow,Daily Superfoliant,414,72,4.763888888888889,0.9287,1
Will be buying again!!,"['use', 'product', 'month', 'love', 'realli', 'hydrat', 'skin', 'realli', 'nice', 'use', 'receiv', 'product', 'free', 'test', 'would', '100', 'repurchas']",London!,Daily Superfoliant,188,38,3.973684210526316,0.8834,1
Perfect extra step in your skincare regime,"['despit', 'product', 'glamor', 'result', 'exfoliat', 'brilliant', 'face', 'feel', 'super', 'clean', 'soft', 'r', 'morn', 'give', 'skin', 'even', 'softer', 'result', 'find', 'even', 'use', 'product', 'skin', 'smoother', 'next', 'day', 'applic', 'makeup', 'even', 'better']",Edinburgh,Daily Superfoliant,298,55,4.4363636363636365,0.9468,1
I will definitely use this again,"['guy', 'first', 'product', 'tri', 'brand', 'sampl', 'size', 'total', 'fell', 'love', 'skin', 'felt', 'good', 'everi', 'time', 'use', 'definit', 'consid', 'buy', 'futur']","Miami, FL",Daily Superfoliant,214,44,3.8863636363636362,0.7964,1
Never going back to any skin care line!,"['use', 'product', 'everi', '3', 'day', 'use', 'pre', 'cleans', 'gel', 'cleanser', 'love']","Columbus, Indiana",Daily Superfoliant,91,17,4.411764705882353,0.6369,1
Tried and tested: love the results,"['product', 'fantast', 'skin', 'tend', 'break', 'closer', 'period', 'howev', 'feel', 'superfoli', 'help', 'maintain', 'smooth', 'skin', 'even', 'feel', 'softer']",Manchester,Daily Superfoliant,181,35,4.2,0.4019,1
Works perfect on oily skin too,"['use', 'sinc', 'got', 'satisfi', 'result', 'skin', 'certainli', 'love', 'first', 'timer', 'sure', 'would', 'suit', 'skin', 'receiv', 'month', 'ago', 'would', 'pin', 'point', 'anyth', 'wrong', 'product', 'receiv', 'product', 'complimentari', 'review', 'purpos']",Manchester,Daily Superfoliant,302,60,4.05,0.5267,1
Amazing!,"['use', 'product', '2', 'week', 'wow', 'skin', 'never', 'soft', 'clean', 'harsh', 'particl', 'still', 'exfoli', 'skin', 'well', 'bless', 'combo', 'acn', 'prone', 'skin', 'tend', 'dehydr', 'cold', 'winter', 'month', 'product', 'amaz', '100', 'recommend', 'wish', 'cheaper', 'think', 'littl', 'bit', 'go', 'long', 'way', 'definit', 'repurchas', 'futur']","Sofia, Bulgaria",Daily Superfoliant,453,87,4.218390804597701,0.9193,1
